X;Y;id;title;Organization;Address;overview;WebPage;TitleEN;NUMBER1;AddressEN;DescriptionEN;WebPageEN;Column1;Score
607589.9132;6162413.332;2247;Aludaryst”s ekspozicija;[];Sal÷ k. Sudeiki÷ p’t. Utenos r.;"Aludaryst”s ekspozicija kaimo turizmo sodyboje ""Alau’yn”Ú ‘kurta 2008 metais. ∂ia galite suÿinoti kaip gimsta alus susipaÿinti su pagrindiniais alaus gamybos elementais ir procesu pamatyti sen÷j÷ ˜UtenosÚ alaus kam’teli÷ kolekcijas s";http://www.abuva.lt/index.php?lang=Lt&link=1;Brewing exhibition;8;Salos village Utena district;Brewing exhibition in Alau’yn” homestead has been found in 2008. Here people can learn how beer is made which means equipment skills and proccess as well as take a look at the collection of variety of beer bottles caps and labels.;http://www.abuva.lt/index.php?lang=Lt&link=1;;2
432929.4054;6177941.706;2248;Au’ros Vart÷ æv—. Mergel”s Marijos vie’a ora;[];Palendri÷ kaimas;Tai monolitin” vienbok’t” apleista baÿny—ia pa’ventinta 1938 m. joje jau nebesimeldÿiama. J– pastat” kunigas Kazimieras Ambrozaitis.;http://www.infotytuvenai.lt;Holy Gates of Dawn Virgin Mary public oratory;1;Palendriai village;It is a monolithic one tower abandoned church consecrated in 1938. Church built by Kazimieras Ambrozaitis the priest.;;;3
429687.2233;6186989.899;2249;æv—. Trejyb”s baÿny—ia;[];æauk”nai;æv—. Trejyb”s baÿny—ia ? varpin” ir tvora su ‘sp◊dingais barokiniais ’ventoriaus vartais ? æauk”n÷ sakralinis kompleksas baÿny—ia minima jau buvusi XV a.;http://www.infotytuvenai.lt;Holy Trinity Church;1;;Bell tower and fence with a spectacular baroque churchyard gate.;;;5
468430.3138;6068191.233;2250;Kazl÷ R◊dos mi’ko muziejus;[];Mi’kinink÷ g. 1 Kazl÷ R◊dos m.;Muziejus lankytojams atidarytas 1983 m. rugs”jo 16 d. ? Mi’ko darbuotojo dienos proga. Muziejaus eksponatai supaÿindina su ‘mon”s veikla bei istorija gamtos turtais fauna ir flora ‘mon”s kult◊riniu gyvenimu mi’kininkais mi’kininkais vete;http://www.kazluruda.lt/index.php?1730720489;Kazl÷ R◊da forest museum;8;Mi’kinink÷ str. 1 Kazl÷ R◊da;The museum is open to visitors on 16 September 1983 - Forest worker's Day. The museum gives an overview of the activities of the company and the history of natural wealth flora and fauna the cultural life of the company foresters foresters veterans..;;;2
468431.9013;6068175.887;2251;Mi’k÷ ur”dijos informacijos centras;[];Mi’kinink÷ g. 1 Kazl÷ R◊dos m.;VΩ Kazl÷ R◊dos mokomojoje mi’k÷ ur”dijoje Mi’ko muziejaus patalpose veikl– prad”jo Informacinis centras. Visiems lankytojams suteikiama kvalifikuota informacija apie mi’k÷ b◊kl“ rekreacij– ir gamtosaug– mi’kinink÷ veikl–.;;Forest enterprise information center;7;Mi’kinink÷ str. 1 Kazl÷ R◊da;Kazl÷ R◊da training forest enterprise in forest museum premises started its activities in the Information Center. All visitors are given expert information on the state of forests recreation and conservation foresters work.;;;4
464277.8203;6077029.894;2252;Vi’akio R◊dos ’altin”lis;[];Vi’akio R◊da;æaltin”lis turi gydom÷j÷ gali÷. æaltin”lio kompleks– sudaro dvi koply—ios: viena vir’uje ant kalno antra apa—ioje pakaln”je ant ’altin”lio i’ kurio semiamas vanduo juo prausiamasi ar plaunamos skaudamos vietos.;;Vi’akio R◊da wellspring;9;Vi’akio R◊da;Wellspring has healing powers. æaltin”lis complex consists of two chapels one on top of the mountain the other at the bottom of the downhill.;;;5
613308.3493;6095584.57;2253;Pabrad”s smukl”;[];Vilniaus g.1 Pabrad”;Yra i’lik“s buvusi÷ Pabrad”s uÿeigos nam÷ baroko laikotarpio pastatas. 1672 metais Pabrad”s dvaras atiteko Tyzenhauzams tuomet jie ir pastatydino prie Vilniaus vie’kelio ’iuos uÿeigos namus.;http://www.svencionys.lt;Tavern in Pabrade;1;Vilniaus str. 1 Pabrad”;There is a lingering of the former Pabrad” inns house building. In 1672 the manor belonged Tyzenhauzas.;;;2
636141.9813;6106454.506;2254;Str◊nai—io vandens mal◊nas;[];Naujo Str◊nai—io kaime;Dviej÷ auk’t÷ su auk’ta pastoge ir savita lang÷ puo’yba pastatas yra romantizmo stiliaus. æis mal◊nas yra kaimo ’iaurin”je dalyje Meros ’iauriniame krante. Mal◊nas pastatytas apie 1847 m. priklaus” Str◊nai—io dvarui.;http://www.svencionys.lt/;Str◊naitis watermill;1;Naujas Str◊naitis village;;;;2
626589.5719;6122251.145;2255;Bruknyn”s vandens mal◊nas;[];Borovkos kaimas;Mal◊no rytin”je pus”je yra uÿtvanka su mediniu tiltu per up“. æis mal◊nas veik” nuo 1827 met÷. Dabar nenaudojamas. Iki ’i÷ dien÷ mal◊ne i’lik“ 2 mediniai krumpliara—iai.;http://www.svencionys.lt;Bruknyn” watermill;1;Borovka;Mill on the east side of the dam with a wooden bridge over the river.;;;2
665036.7497;6116618.315;2256;Aduti’kio piliakalnis;[];Aduti’kis;;http://www.svencionys.lt;Aduti’kis hill fort;10;;;;;2
661423.058;6118972.229;2257;Staj”ti’kio piliakalnis;[];Staj”ti’kis;;http://www.svencionys.lt;Staj”ti’kis hill fort;10;;;;;3
637012.8748;6111372.022;2258;Cirkli’kio piliakalnis;[];Cirkli’kis;;http://www.svencionys.lt;Cirkli’kis hill fort;10;;;;;3
628374.7051;6109104.39;2259;Boguti’k”s piliakalnis;[];Boguti’k”;;http://www.svencionys.lt/;Boguti’k” hill fort;10;;;;;4
613857.2493;6121938.141;2260;Budri÷ piliakalnis;[];Budriai;;http://www.svencionys.lt/;Budriai hill fort;10;;;;;4
622895.2453;6095128.268;2261;Baliuli÷ piliakalnis;[];Baliuliai;;http://www.svencionys.lt;Baliuliai hill fort;10;;;;;1
598249.0986;6102455.231;2262;Baluo’os piliakalnis;[];Baluo’a;;http://www.svencionys.lt;Baluo’a hill fort;10;;;;;5
639001.4245;6104069.704;2263;Akvieri’k”s piliakalnis;[];Akvieri’k”;;http://www.svencionys.lt;Akvieri’k” hill fort;10;;;;;1
639972.3289;6107101.756;2264;Kaval—iuk÷ piliakalnis;[];Kaval—iukai;;http://www.svencionys.lt;Kaval—iukai hill fort;10;;;;;3
641451.5256;6119239.204;2265;St◊gli÷ piliakalnis;[];St◊gliai;;http://www.svencionys.lt;St◊gliai hill fort;10;;;;;1
636341.6073;6116610.136;2266;Nevieri’k”s piliakalnis;[];Nevieri’k”;;http://www.svencionys.lt/;Nevieri’k” hill fort;10;;;;;3
641762.9767;6120769.224;2267;Au—yn÷ piliakalnis;[];Au—ynai;;http://www.svencionys.lt;Au—ynos hill fort;10;;;;;3
643909.2752;6122953.334;2268;Ka—”ni’k”s piliakalnis;[];Ka—”ni’k”;;http://www.svencionys.lt;Ka—”ni’k” hill fort;10;;;;;5
639859.4185;6124570.707;2269;Rak’teli÷ piliakalnis;[];Rak’teliai;;http://www.svencionys.lt;Rak’teliai hill fort;10;;;;;5
614714.1619;6081902.726;2270;Prien÷ piliakalnis;[];Prienai;;http://www.svencionys.lt;Prienai hill fort;10;;;;;5
448939.9966;6037597.176;2271;Deivoni’ki÷ koply—ia su kryÿiumi;[];Deivoni’k”s;æalia teka ’altin”lis. Dar XIX a. ’i vieta laikyta ’venta. Uÿfiksuota stebukling÷ pasveikim÷ besilankantiems —ia.;;Deivoni’k”s chapel with the cross;0;;Next to it wellspring. Even the nineteenth century this place was considered sacred.;;;2
606890.2447;6013612.786;2272;Grybi’ki÷ aÿuolas;[];Dieveni’ki÷ istorinis regioninis parkas æal—inink÷ rajonas;Tai didÿiausias ir seniausias parko –ÿuolas. µÿuolo kamieno apimtis 498 m skersmuo apie 16 m auk’tis apie 26 m. Prie Grybi’ki÷ –ÿuolo surastas didÿiausias Lietuvos baravykas kuris ‘registruotas Lietuvos rekord÷ knygoje.;;Grybi’kiai oak;9;Dieveni’k”s historic regional park;"It is the largest and oldest oak in this park. Oak trunk girth of 4.98 m a diameter of 1.6 m and a height of 26 m. 
Near oak was found largest Lithuanian ceps which is registered in the Lithuanian Book of Records.";;;4
415471.7426;6183689.008;2273;æv. Marijos Magdalenos baÿny—ia;[];Statybinink÷ g. 8 Uÿventis;æv. Marijos Magdalenos baÿny—ia suburianti pasisemti ramyb”s sp”jama pastatyta XVI a. pab.?XVII a. pr. miestel‘ valdant Matui Vainai.;http://www.kelme.lt;St. Mary Magdalene Church;1;Statybinink÷ str. 8 Uÿventis;;;;1
421449.7478;6174914.231;2274;æv. Jono Krik’tytojo baÿny—ia;[];Vaiguva;æv. Jono Krik’tytojo baÿny—ia pastatyta 1719 m. ‘domi liaudies architekt◊ros formomis medine varpine ir koplytstulpiu.;http://www.infotytuvenai.lt;St. John the Baptist Church;1;;St. John the Baptist Church built in 1719.;;;5
449627.9568;6162735.983;2275;V’Ω ˜Tytuv”n÷ piligrim÷ centrasÚ;[];Maironio g. 2a Tytuv”nai Kelm”s r.;V’Ω ˜Tytuv”n÷ piligrim÷ centrasÚ Maironio g. 2a Tytuv”nai Kelm”s r. tel. 8 427 56223 el. p. info@infotytuvenai.lt;https://www.infotytuvenai.lt;Tytuv”nai Pilgrim Centre;6;Maironio str. 2a Tytuv”nai;"Tytuv”nai Pilgrim Centre Maironio str. 2a Tytuv”nai
Tel.: +370 427 56223 +370 674 97 392
Email: info@tytuvenai.eu";;;3
417366.6929;6164209.929;2276;Kraÿi÷ M. K. Sarbievijaus kult◊ros centras;[];Kolegijos g. 5 Kraÿiai;"Email: kraziai.turizmas@kraziai.lt
Tel.: +370 427 58 155 +370 622 21 321";https://www.kraziai.lt;Tourism Information Centre at Kraÿiai;6;Kolegijos str. 5 Kraÿiai;;;;1
502451.0111;5983606.921;2277;A. ∂esnulio skulpt◊r÷ ir poilsio parkas;[];Naujasod”s km. Druskinink÷ sav.;Sodyboje esantys medÿio droÿiniai ir kompozicijos ? tai tik dalis autoriaus k◊rybos per 30 met÷. Kieme stovi paties ’eimininko sur“stas v”jo mal◊nas kurio keturiuose auk’tuose i’d”styta A. ∂esnulio droÿini÷ ekspozicija.;https://www.cesnuliusodyba.lt;A. ∂esnulis sculpture and recreation park;8;Naujasod” village;;;;5
498248.3807;5987159.128;2278;Rezistencijos ir tremties muziejus;[];Vilniaus al. 24 Druskininkai;Ekspoziciniai stendai pasakoja apie 1944 - 1953 m. visos Lietuvos pasiprie’inimo s–j◊d‘ atskirai nu’vie—iamos Dainavos apygardos partizan÷ kovos moter÷ dalyvavimas partizaniniame jud”jime.;http://www.druskininkai.lt/;Resistence and Exile Museum;8;Vilniaus alley 24 Druskininkai;This museum is one of the best in Lithuania for he period of soviet occupation. In the museum resistence and exile exposition and memorial room of famuos culture character A. Dambrauskas are opened.;;;5
498260.0223;5986805.644;2279;Dail”s galerija Sofa;[];Vilniaus al. 10 Druskininkai;Galerija ‘sik◊rusi Druskinink÷ miesto centre. Per metus surengiama 15 Druskinink÷ Lietuvos ir uÿsienio profesionali÷ meninink÷ parod÷.;http://www.druskininkai.lt/;Gallery SOFA;12;Vilniaus alley 10 Druskininkai;Gallery is located in the centre of Druskininkai. 15 exibitions of autors from Lithuania and abroad are held in the gallery.;;;3
497945.9613;5986640.014;2280;V. K. Jonyno galerija;[];M.K.∂iurlionio g. 41 Druskininkai;Galerijoje eksponuojami lietuvi÷ dailininko Vytauto Kazimiero Jonyno 1907 ? 1997 ilg– laik– k◊rusio Vokietijoje ir JAV k◊rybos ekspozicija.;http://www.druskininkai.lt/;The Gallery of K. Jonynas;12;M.K.∂iurlionio str. 41 Druskininkai;The gallery was founded in 1993 m. The gallery exhibits the works of the Lithuanian artist Vytautas Kazimieras Jonynas 1907 ? 1997 who worked for a long time in Germany and the USA his drawings graphics paintings and stained-glass projects.;;;1
463582.1591;6075792.965;2281;Vi’akio R◊dos æv. Stanislovo baÿny—ia ir muzi;[];Vi’akio R◊da;Pastatyta 1883 m. yra vienas i’ graÿiausi÷ medini÷ æiaur”s Suvalkijos sakralini÷ statini÷. Baÿny—ia yra dvibok’t” neoromaninio stiliaus su trikampiu frontonu. Baÿny—ios vargonai pastatyti 1902 m. ir jie tarnauja iki ’i÷ dien÷.;;St. Stanislovas church and museum;1;;Built in 1883. Church organ was built in 1902 and they serve to this day.;;;1
364877.5814;6199831.954;2282;æv. Jono Krik’tytojo baÿny—ia Varpin”;[];Vytauto g. 34 Plung”;æios baÿny—ios pastatai yra pagrindinis Plung”s miesto senamies—io akcentas. Baÿny—ia neoromanin” lotyni’ko kryÿiaus plano dviplok’t”. æventoriaus tvora plyt÷ m◊ro.;https://www.plunge.lt;St. John the Baptist church and bell tower;1;Vytauto str. 34 Plung”;This church building is the main attraction of the  Plung” Old Town.;;;1
498111.4639;5987077.317;2283;Dievo Motinos ˜Vis÷ li◊din—i÷j÷ Dÿiaugsmas;[];Laisv”s aik’t” 2 Druskininkai;"Druskinink÷ Dievo Motinos ikonos ˜Vis÷ li◊din—i÷j÷ dÿiaugsmas"" cerkv”. XIX a. sekant Rusijos miest÷ planavimo principais Druskinink÷ senamiestyje bandyta sukurti rombo formos centrin“ miesto aik’t“ su medine sta—iatiki÷ cerkve. Cerkv”";http://info.druskininkai.lt;Icon of the Mother of God Orthodox Church;1;Laisv”s sq. 2 Druskininkai;;;;3
498341.9164;5986638.637;2284;æv—. Mergel”s Marijos ækaplierin”s baÿny—ia;[];Druskininkai;Pastato architekt◊rai tur”jo ‘takos Nyderland÷ Pamario ir Lietuvos gotika. Pastatyta 1911 - 1931 m. pagal lenk÷ architekto S. æilerio projekt– pirmosios katalik÷ baÿny—ios vietoje 1841-1852 m.. Baÿny—ios aik’t” iki ’iol i’liko pagrindi;http://www.druskininkai.lt/;Church of the Blessed Virgin Mary;1;;;;;2
501237.59;5984680.023;2285;æv. apa’talo Baltramiejaus parapijos baÿny—ia;[];J. ∂e—iotos g. 8;Pirm–j– baÿny—i– pastat” Kazimieras Leonas Sapiega apie 1650 m. 1910 m. baigta statyti nauja m◊rin” pseudogotikos stiliaus baÿny—ia.;http://www.druskininkai.lt/;St. Bartholomew the apostle parish church;1;J. ∂e—iotos str. 8;;;;5
598073.7344;6149872.567;2286;Nark◊n÷ piliakalnis;[];Nark◊n÷ k. Leli◊n÷ sen. Utenos r.;Piliakalnis ‘rengtas atskiroje kalvoje Uten”l”s up”s kairiajame krante. Sp”jama kad XIII amÿiuje —ia stov”jo Nal’ios kunigaik’—io Daumanto pilis prie kurios ir k◊r”si gyvenviet” davusi uÿuomazg– Utenos miestui.;http://utenainfo.lt/lt/narkunu_piliakalnis;Nark◊n÷ hill fort;10;Nark◊nai village Utena district;It is situated on a separate hill on the left bank of river Uten”l”. It is supposed that in the 13th cent. the castle of the Duke Daumantas of Nal’ia was here by which the settlement was established and it was the beginning of Utena town.;http://utenainfo.lt/en/narkunai__hillfort;;3
618264.1289;6147471.468;2287;Taurapilio piliakalnis;[];Taurapilio k. Tauragn÷ sen. Utenos r.;Vakarin”je pietin”je ir rytin”je pap”d”se buvo gyvenviet” kurioje tyrin”jim÷ metu rastas molinis verpstukas br◊k’niuotos grubl”tos lygios ir ÿiestos keramikos molio tinko geleÿies gargaÿi÷. Ant piliakalnio stov”jo Tauragn÷ pilis.;http://utenainfo.lt/lt/taurapilio_piliakalnis;Taurapilis hillfort;10;Taurapilis village Utena district;The hillfort dates back to the 1st millennium ? the middle of the 15th cent. It is situated on the southern shore of Lake Tauragnas. The eastern part of the site was probably the basic place in the castle and the western part was an outwork.;http://utenainfo.lt/en/taurapilis_hillfort;;1
601116.0964;6018158.717;2288;Stak÷ aÿuolas;[];Dieveni’ki÷ istorinis regioninis parkas æal—inink÷ rajonas;Stak÷ –ÿuolas suformav“s graÿi– pla—iai i’sikerojusi– k◊gio formos ir ÿemai esan—i– laj–. Tai tipi’kas medÿio kuris augo atvirame kra’tovaizdyje pavyzdys. ˜LaisvaiÚ augan—i÷ medÿi÷ laja prasideda ÿemai ji b◊na plati tanki;;Stakai oak;9;Dieveni’k”s historic regional park;;;;3
615474.6382;6185579.381;2289;Poeto Antano Vienaÿindÿio memorialinis muziejus;[];Gip”n÷ k.  Zaras÷ raj.;Kunigo poeto Antano Vienaÿindÿio 1841 ? 1892 t”vi’k” yra Gip”n÷ kaime Antazav”s seni◊nijoje ‘ ’iaur”s vakarus nuo kelio Dusetos ? Obeliai. 1971 m. vakariniame namo gale ‘rengtas visuomeninis poeto memorialinis kambarys ? muziejus;http://www.zarasai.lt/tic;The poet A. Vienazindis memorial museum;8;Gip”nai village;The priest and poet A. Vienazindis 1841 - 1892 the homeland is in Gip”nai village.;;;3
380913.8812;6138538.116;2290;æv. Angel÷ Sarg÷ baÿny—ia;[];æilal”s raj. Didkiemio km.;Baÿny—ia liaudies architekt◊ros form÷ kryÿminio plano su bok’teliu. Ωrengti 2 altoriai. æventoriaus tvora akmen÷ m◊ro su arkiniais vartais. æventoriuje yra kapin”s. Medin“ baÿny—i– 1796 m. pastat” Ignas Daujotas.;https://www.silalesmuziejus.lt;St. Guardian Angels Church;1;Didkiemis village;;;;5
373684.9175;6159485.793;2291;Paminklas Vytautui Didÿiajam;[];æilal”s raj. Kv”darna;Prie’ais Kv”darnos baÿny—i– kitapus gatv”s. Tai auk’tas trikampis obeliskas taip pat dedikuotas Vilniaus miesto 600-osioms ir Nepriklausomyb”s 10-osioms metin”ms.;https://www.silalesmuziejus.lt;Monument to the Great Vytautas;1;Kv”darna;The monument is in front of the church across the street. This is a tall triangular obelisk dedicated to the Vilnius city the 600th anniversary and 10th independence anniversary.;;;4
587717.922;6150193.507;2292;Leli◊n÷ dvaras;[];Leli◊nai Utenos r.;æis dvaras jau buvo ÿinomas Lietuvos Didÿiosios Kunigaik’tyst”s laikais. XVII a. j‘ vald” Pomarnackiai v”liau - Arcimavi—iai. Atgavus Lietuvos nepriklausomyb“ dvaro ÿem”s buvo i’dalintos nepriklausomyb”s kov÷ savanoriams ir dvaro kume—i;http://utenainfo.lt/lt/leliunu_dvaras;Leli◊nai estate;1;Leli◊nai village Utena district;The estate is known since 18th century when is was owned by Pomarnackiai. Once the Lithuania's freedom was restored the lands of the estate had been given to volunteers who participated in battles.;http://utenainfo.lt/lt/leliunu_dvaras;;1
610141.5385;6113653.215;2293;Oÿkos akmuo;[];Labanoro regioninis parkas;Oÿkos akmuo ? gamtos paminklas Labanoro sen. Labanoro regioninis parkas æven—ion”li÷ mi’k÷ ur”dijos Pasiaur”s g-jos 43 kv. 29 skl. Baranavos mi’kas.;http://www.svencionys.lt;Goat stone;9;Labanoras regional park;"""Goat"" stone in Kaltan”nai monitor Baranavos forest Labanoras regional park .";;;4
348727.3262;6223359.859;2294;æakali÷ akmuo;[];Sari÷ sen. æakali÷ k.;;http://www.svencionys.lt;æakaliai stone;9;Sariai monitor æakaliai village.;;;;5
643238.2567;6116457.529;2295;Lino verden”;[];;Lino verden”-gamtos paminklas æven—ioni÷ sen. æven—ion”li÷ mi’k÷ ur”dijos æven—ioni÷ g-jos 13 kv. 1 skl. teritorija. Sirv”tos regioninis parkas Sirv”tos kra’tovaizdÿio draustinis.;http://www.svencionys.lt/;"Spring "" Lino verden”""";9;;"Spring "" Lino verden”"" in æven—ionys monitor  Sirv”ta regional park.";;;4
610303.5324;6131381.296;2296;Aiseto pusiasalis;[];;Aiseto pusiasalis - Labanoro sen. æven—ion”li÷ mi’k÷ ur”dijos Labanoro g-jos 6 kv. teritorija . Labanoro regioninis parkas Aiseto kra’tvaizdÿio draustinis.;http://www.svencionys.lt;Aisetas peninsula;9;;Aisetas peninsula - Labanoras regional park landscape reserve Aisetas.;;;5
