X,Y,id,title,Organization,InsertDate,UpdateDate,Address,overview,WebPage,TitleEN,NUMBER1,AddressEN,DescriptionEN,WebPageEN,,Score
449136.8892,6164097.531,2226,Tytuvėnų miško muziejus,[],8/19/2014,,Miškininkų g. 6 Tytuvėnai Kelmės raj.,Muziejaus ekspozicijoje rodomi paukščių inkilai medžio drožiniai paukščių lizdai miško žvėrių ir paukščių iškamšos.,https://www.trp.lt http://www.kelme.lt,Miško Forest Museum,8,Miškininkų st. 6 Tytuvėnai,The Museum invites you to reconnect with nature and experience an interesting collection of garden and forest birds listen to their songs get a glimpse at forest animals.,,,4
439452.6375,6170367.247,2227,Burbaičių piliakalnis,[],8/19/2014,,Netoli Burbaičių kaimo,Pasak legendos jį senovėje supylęs milžinas čia prasmego kadais stovėjusi bažnyčia.,http://www.infotytuvenai.lt,Burbaičiai hill fort,10,Near Burbaičiai village,Steeped in folktales and legends the Mound is known far and wide. As one legend has it the Mound was made by a giant and there used to stand a church but the earth opened up and swallowed it.,,,2
600602.2534,6152467.89,2228,"Galerija ""Rūsys""",[],8/19/2014,8/25/2014,J.Basanavičiaus g. 36 Utena,Po senojo pašto pastatu esantis rūsys iki šiol išliko be didesnių pakitimų. Dvi didesnės patalpos tinkuotos išbalintos kalkėmis su siaurais langeliais palubėje. Čia eksponuojamos profesionalių ir mėgėjų dailininkų šios mokyklos mokini,http://www.daile.utena.lm.lt,"Gallery ""Rūsys""",12,J. Basanavičiaus str 36 Utena,The basement under The Old Post Office remained almost the same. Here you can find exhibitions of both professional and amateur artists.,http://www.daile.utena.lm.lt,,5
433698.9076,6190044.906,2229,Svilės šaltiniai,[],8/19/2014,,Netoli Šaukėnų,Trykštantys 18 ha plote yra didžiausi Lietuvoje čia iš žemės veržiasi per šimtas šaltinių; iš versmių ištekančiame Svilės upelyje vieninteliame Lietuvoje aptinkami ledynmečio reliktiniai vabzdžiai – arktinės apsiuvos.,http://www.infotytuvenai.lt,Svilė Springs,9,Near Šaukėnai,Located in a 18 hectare area in the old valley of the Venta–Dubysa rivers there bubble the largest underwater springs in Lithuania – Svilė springs containing over a hundred “spring eyes”.,,,2
317366.8144,6146509.191,2230,Pervalkos švyturys,"[{'id':10, 'name': 'Nidos_kulturos_ir_turizmo_informacijos_centras_Agila'}]",3/18/2014,9/29/2014,Į šiaurę nuo Pervalkos gyvenvietės Neringos sav.,Pervalkos švyturys pastatytas 1900 m. Kuršių mariose ant dirbtinai suformuotos salelės ties Žirgų ragu. Švyturys buvo perstatytas du kartus. Šiuo metu veikiantis.,http://www.visitneringa.com/lt/main/places?id=43497,Pervalka lighthouse,1,To the north of Pervalka settlement Neringa,Pervalkas lighthouse was built in 1900 on a small artificial island near the Žirgų cape. The lighthouse was rebuilt 2 times and is still active.,http://www.visitneringa.com/lt/main/places?id=43497,,2
318044.7998,6159004.693,2231,Miniatiūrų muziejus,"[{'id':10, 'name': 'Nidos_kulturos_ir_turizmo_informacijos_centras_Agila'}]",3/17/2014,9/29/2014,L. Rėzos g. 3 Juodkrantė Neringos sav.,Miniatiūrų muziejuje gausiai eksponuojamos portretinės miniatiūros taikomosios dailės pavyzdžiai: prabangios vėduoklės tabokinės biserio technika siuvinėtos piniginės ir paveikslėliai porceliano skulptūrėlės. Vyksta įvairūs edukacini,http://www.visitneringa.com/lt/main/places?id=58957,Miniature museum,8,L. Rėzos st. 3 Juodkrantė Neringa,The Miniature museum displays a variety of miniatures and samples of applied art: luxurious fans purses and pictures sewn in the Biser technique porcelain sculptures. Additionally a vast assortment of educational classes is being held.,http://www.visitneringa.com/lt/main/places?id=58957,,2
546253.1249,6096643.38,2232,Lapšių dvaro sodyba,[],8/18/2014,,Lapšiai,Dvaro savininkė O.Buklienė per pastaruosius ketverius metus baigia atgaivinti dvaro rūmus. Restauravimo darbai vyksta griežtai pagal  ikonografiją rastus pastato fragmentus naudojamos senos technologijos bei madžiagos.,http://www.sirvintos.lt,Lapšiai manor,1,,O. Buklienė owner of the manor for the past four years completes revive the manor.,,,4
544558.079,6091917.882,2233,Janionių piliakalnis,[],8/18/2014,,Janionys,Yra kaimo pietvakarinėje dalyje  3 km į šiaurės rytus nuo Čiobiškio Musės dešiniajame krante prie Musės ir Kaimenos santakos. Dar kitaip vadinamas Pikuolio kalnu. Sovietmečiu ant jo Lietuvos žygeiviai švęsdavo Vėlines.,http://www.sirvintos.lt,Janionys hill fort,10,,There is a village in the south-west 3 km northeast of Čiobiškis on the right bank of the Musė Musė and the Kaimena the confluence. Also known as Pikuolis Hill. In Soviet times the Lithuanian marchers celebrated the All Souls' Day.,,,1
571395.9099,6103627.951,2234,Laužiškio piliakalnis,[],8/18/2014,,Laužiškis,Piliakalnio  šlaitai statūs šiaurinis 13 m aukščio. Viršūnės aikštelė beveik stačiakampė. Visa piliakalnio išvaizda rodo kad jame II tūkstantmečio pirmoje pusėje turėjo stovėti stipri pilis.,http://www.sirvintos.lt,Laužiškis hill fort,10,,Steep slope of the hill north of 13 m in height. Apical site is almost rectangular. All hill fort appearance suggests that it the first half of the second millennium had to stand in a strong castle.,,,5
540419.4682,6104021.933,2235,Mančiušėnų piliakalnis,[],8/18/2014,,Mančiušėnai,Yra kaimo pietinėje dalyje  05 km į šiaurę nuo Širvintos dešiniojo kranto. Piliakalnio šlaitai satatūs 16 m aukščio apardyti kasant žvyrą ir ariant. Viršūnės aikštelė ovali 38 m ilgio rytų vakarų kryptimi 15 m pločio.,http://www.sirvintos.lt,Mančiušėnai hill fort,10,,There is a village in the southern part 0.5 km north of the right bank Širvinta. Steep slope of the hill 16 m in height. Oval tops at 38 m east-west direction 15 m in width.,,,1
547183.4487,6108568.073,2236,Totoriškio piliakalnis,[],8/18/2014,,Totoriškis,Sunykusio piliakalnio rytinė dalis su pylimu. Yra  Gelvės dešiniajame krante. Pilymas rytuose siekia aukštumą iš pietų vakarų ir šiaurės jį juosia Gelvė. Pylimas 12 m ilgio 65 m aukščio. Į rytus nuo jo rasta senovinės gyvenvietės lie,http://www.sirvintos.lt,Totoriškis hill fort,10,,Decayed to the eastern part of the hill fort with  rampart.,,,5
554635.5468,6083287.913,2237,Kernavės piliakalniai,[],8/18/2014,,Kernavė,1944 ha  Kernavės kultūriniame rezervate– 18  archeologijos ir istorijos paminklų tarp jų 5 piliakalniai Mindaugo sosto piliakalnis Lizdeikos kalnas Aukuro kalnas Pilies kalnas ir Kriveikiškio piliakalnis. Kernavės piliakalnius gaubia daug,http://www.sirvintos.lt,Kernavė hill forts,10,,194.4 ha Kernavė cultural rezervate- 18 archaeological and historical monuments including the 5 hill forts Mindaugas Throne hill fort Lizdeika hill Aukuras offering hill Pilies castle hill and Kriveikiškis hill fort.,,,3
442381.5475,6164780.048,2238,Kubilių piliakalnis,[],8/19/2014,,Kubilių kaimas,Kubilių piliakalnis vadinamas Birutės kalnu iš vakarų juosiamas Dubysos slėnio iš pietų – Gryžuvos upės iš šiaurės – griovos kuria teka Molkasio upelis yra didžiausias rajone.,http://www.kelme.lt,Kubiliai hill fort,10,Kubiliai village,Between the villages of Papušynis and Kubiliai Tytuvėnai Rural Eldership The largest in the District called Birutė’s hill the Mound is enclosed by the Dubysa valley in the West by the Gryžuva river in the South and by Molkasis creek in the Nort,,,4
419929.9939,6161130.585,2239,Papilių piliakalnis,[],8/19/2014,,Papilių kaimas,Papilių piliakalnis – dažniausiai pasitaikančios rajone nupjauto kūgio formos piliakalnis; piliakalnyje stovėjo nuo 1253 m. minimos Kražių žemės Kražių pilis kurios piliavietė paminėta 1394 m.,http://www.infotytuvenai.lt,Papiliai hill fort,10,Papiliai village,,,,1
619369.4513,6157799.519,2240,A. ir M. Miškinių literatūrinė -etnografinė s,[],8/19/2014,8/28/2014,Juknėnai Daugailių sen. Utenos r.,Gyvenamajame name eksponuojamos Miškinių šeimos nuotraukos knygos buities daiktai baldai. Klėtyje restauruotoje 2004 m. viename gale įrengta memorialinė Antano ir Motiejaus Miškinių ekspozicija. Yra jų nuotraukų dokumentų kopijų daikt,http://www.utenosmuziejus.lt/16-padaliniai/5-a-ir-m-miskiniu-literaturine-etnografine-sodyba,Ethnographic Farmstead of A. and M. Miškiniai,8,Juknėnai village Utena district,In 1986 the house and the barn were used for Utena Countryside Museum exposition for A. and M. Miškiniai. Here annual traditional poetry evenings and literary festivals of Utena town and region litterateurs take place.,http://utenainfo.lt/en/literary-ethnographic_farmstead_of_the_poet_a_miskinis_and_translator_m_miskinis_,,3
498516.9511,5986426.594,2241,Druskininkų turizmo ir verslo informacijos centra,[],8/20/2014,8/20/2014,M.K.Čiurlionio g. 65 ir Gardino g. 3,,http://info.druskininkai.lt,Tourist and business information center,6,M.K.Čiurlionio str. 65 and Gardino str. 3,,,,5
537425.7339,5991809.267,2242,Lynežeris,[],8/20/2014,,Lynežeris,Ūlos upės slėnyje prie Lyno ežero prisišliejęs etnografinis kaimas – architektūros paminklas. Be grybų ir uogų kaimui pragyventi pradėjo ir bitininkystė. Kaimo meistras Jonas Danilevičius ir šiandien tradiciniu būdu skobia senovinius luot,https://www.varenainfo.lt,,3,,Ūla river valley to the lake Lynas is ethnographic village - an architectural monument.,,,2
636410.5844,6111303.965,2243,Cirkliškio buvusio dvaro sodyba,[],8/20/2014,,Cirkliškis,Ši sodyba yra apie 2 km nuo Švenčionių kelio į Vilnių pietrytinėje pusėje. Paminkliniai pastatai - rūmai ledainė kalvė. Nuo kelio reprezentacinė alėja veda į erdvų parterį priešais rūmus.,http://www.svencionys.lt,Ex manor farm- stead of Cirkliškis,1,,The homestead is about 2 km from Švenčionys road.,,,5
636433.3564,6105937.073,2244,Strūnaičio bažnyčia,[],8/20/2014,,Strūnaičio seniūnija Strūnaičio kaimas,Strūnaičio Šv. apaštalų Petro ir Povilo bažnyčios pastatas yra vėlyvojo klasicizmo su romantizmo bruožais. Bažnyčia pastatyta kaimo aukščiausioje vietoje. Į šiaurės vakarus nuo bažnyčios stovi varpinė. Bažnyčia pastatyta 1780-1781 m.,,Church of Strunaitis,1,Strunaitis village,Strūnaitis St. Peter and Paul's church building is a late classicism to romanticism features. The church was built on the highest point of village. The church was built in 1780-1781.,,,2
618147.8189,6094889.838,2245,Pavoverės bažnyčia ir varpinė,[],8/20/2014,,Pabradės seniūnija Pavoverės kaimas,Pavoverės Šv. Kazimiero bažnyčia ir varpinė – liaudiško klasicizmo formų pastatų ansamblis. Stovi senojo Pavoverės kaimo dalyje erdvioje aikštelėje. Šventoriaus viduryje – varpinė. Bažnyčioje ir varpinėje yra 17 dailės paminklų.,http://www.svencionys.lt,Church and belltower of Pavovere,1,Pavoverė,Pavoverė St. Casimir church and bell tower.,,,4
617098.2635,6139846.446,2246,Vilko muziejus,[],8/19/2014,8/28/2014,Indubakių k. Saldutiškio sen. Utenos r.,Vilko muziejus įsikūręs Indubakių kaime sodyboje kur kino režisierius ir operatorius Petras Abukevičius dirbo paskutiniuosius savo gyvenimo metus ir kūrė paskutinį filmą apie vilkus.,http://www.ramuno-atelje.lt/,Museum of Wolf,8,Indubakiai village Utenac district,The purpose of the museum is to change the stereotypical negative attitude towards wolves to exhibit the beauty and spirit of the nature and to develop man’s spirit and responsibility for one’s actions to the nature.,http://utenainfo.lt/en/wolf_museum,,5
607589.9132,6162413.332,2247,Aludarystės ekspozicija,[],8/19/2014,8/25/2014,Salų k. Sudeikių pšt. Utenos r.,"Aludarystės ekspozicija kaimo turizmo sodyboje ""Alaušynė“ įkurta 2008 metais. Čia galite sužinoti kaip gimsta alus susipažinti su pagrindiniais alaus gamybos elementais ir procesu pamatyti senųjų „Utenos“ alaus kamštelių kolekcijas s",http://www.abuva.lt/index.php?lang=Lt&link=1,Brewing exhibition,8,Salos village Utena district,Brewing exhibition in Alaušynė homestead has been found in 2008. Here people can learn how beer is made which means equipment skills and proccess as well as take a look at the collection of variety of beer bottles caps and labels.,http://www.abuva.lt/index.php?lang=Lt&link=1,,2
432929.4054,6177941.706,2248,Aušros Vartų Švč. Mergelės Marijos vieša ora,[],8/19/2014,,Palendrių kaimas,Tai monolitinė vienbokštė apleista bažnyčia pašventinta 1938 m. joje jau nebesimeldžiama. Ją pastatė kunigas Kazimieras Ambrozaitis.,http://www.infotytuvenai.lt,Holy Gates of Dawn Virgin Mary public oratory,1,Palendriai village,It is a monolithic one tower abandoned church consecrated in 1938. Church built by Kazimieras Ambrozaitis the priest.,,,3
429687.2233,6186989.899,2249,Švč. Trejybės bažnyčia,[],8/19/2014,,Šaukėnai,Švč. Trejybės bažnyčia – varpinė ir tvora su įspūdingais barokiniais šventoriaus vartais – Šaukėnų sakralinis kompleksas bažnyčia minima jau buvusi XV a.,http://www.infotytuvenai.lt,Holy Trinity Church,1,,Bell tower and fence with a spectacular baroque churchyard gate.,,,5
468430.3138,6068191.233,2250,Kazlų Rūdos miško muziejus,[],8/18/2014,,Miškininkų g. 1 Kazlų Rūdos m.,Muziejus lankytojams atidarytas 1983 m. rugsėjo 16 d. – Miško darbuotojo dienos proga. Muziejaus eksponatai supažindina su įmonės veikla bei istorija gamtos turtais fauna ir flora įmonės kultūriniu gyvenimu miškininkais miškininkais vete,http://www.kazluruda.lt/index.php?1730720489,Kazlų Rūda forest museum,8,Miškininkų str. 1 Kazlų Rūda,The museum is open to visitors on 16 September 1983 - Forest worker's Day. The museum gives an overview of the activities of the company and the history of natural wealth flora and fauna the cultural life of the company foresters foresters veterans..,,,2
468431.9013,6068175.887,2251,Miškų urėdijos informacijos centras,[],8/18/2014,,Miškininkų g. 1 Kazlų Rūdos m.,VĮ Kazlų Rūdos mokomojoje miškų urėdijoje Miško muziejaus patalpose veiklą pradėjo Informacinis centras. Visiems lankytojams suteikiama kvalifikuota informacija apie miškų būklę rekreaciją ir gamtosaugą miškininkų veiklą.,,Forest enterprise information center,7,Miškininkų str. 1 Kazlų Rūda,Kazlų Rūda training forest enterprise in forest museum premises started its activities in the Information Center. All visitors are given expert information on the state of forests recreation and conservation foresters work.,,,4
464277.8203,6077029.894,2252,Višakio Rūdos šaltinėlis,[],8/18/2014,8/20/2014,Višakio Rūda,Šaltinėlis turi gydomųjų galių. Šaltinėlio kompleksą sudaro dvi koplyčios: viena viršuje ant kalno antra apačioje pakalnėje ant šaltinėlio iš kurio semiamas vanduo juo prausiamasi ar plaunamos skaudamos vietos.,,Višakio Rūda wellspring,9,Višakio Rūda,Wellspring has healing powers. Šaltinėlis complex consists of two chapels one on top of the mountain the other at the bottom of the downhill.,,,5
613308.3493,6095584.57,2253,Pabradės smuklė,[],8/20/2014,,Vilniaus g.1 Pabradė,Yra išlikęs buvusių Pabradės užeigos namų baroko laikotarpio pastatas. 1672 metais Pabradės dvaras atiteko Tyzenhauzams tuomet jie ir pastatydino prie Vilniaus vieškelio šiuos užeigos namus.,http://www.svencionys.lt,Tavern in Pabrade,1,Vilniaus str. 1 Pabradė,There is a lingering of the former Pabradė inns house building. In 1672 the manor belonged Tyzenhauzas.,,,2
636141.9813,6106454.506,2254,Strūnaičio vandens malūnas,[],8/20/2014,,Naujo Strūnaičio kaime,Dviejų aukštų su aukšta pastoge ir savita langų puošyba pastatas yra romantizmo stiliaus. Šis malūnas yra kaimo šiaurinėje dalyje Meros šiauriniame krante. Malūnas pastatytas apie 1847 m. priklausė Strūnaičio dvarui.,http://www.svencionys.lt/,Strūnaitis watermill,1,Naujas Strūnaitis village,,,,2
626589.5719,6122251.145,2255,Bruknynės vandens malūnas,[],8/20/2014,,Borovkos kaimas,Malūno rytinėje pusėje yra užtvanka su mediniu tiltu per upę. Šis malūnas veikė nuo 1827 metų. Dabar nenaudojamas. Iki šių dienų malūne išlikę 2 mediniai krumpliaračiai.,http://www.svencionys.lt,Bruknynė watermill,1,Borovka,Mill on the east side of the dam with a wooden bridge over the river.,,,2
665036.7497,6116618.315,2256,Adutiškio piliakalnis,[],8/20/2014,,Adutiškis,,http://www.svencionys.lt,Adutiškis hill fort,10,,,,,2
661423.058,6118972.229,2257,Stajėtiškio piliakalnis,[],8/20/2014,,Stajėtiškis,,http://www.svencionys.lt,Stajėtiškis hill fort,10,,,,,3
637012.8748,6111372.022,2258,Cirkliškio piliakalnis,[],8/20/2014,,Cirkliškis,,http://www.svencionys.lt,Cirkliškis hill fort,10,,,,,3
628374.7051,6109104.39,2259,Bogutiškės piliakalnis,[],8/20/2014,,Bogutiškė,,http://www.svencionys.lt/,Bogutiškė hill fort,10,,,,,4
